voltage,current,temperature,cycle,soh,rul
3.6490385243945385,1.510588517573153,28.519686432262624,104,0.93495882346538,0.41083355697223717
3.6649061846145456,1.5695175535751233,27.5309981484341,105,0.9390490159242058,0.4232846755683583
3.6761619256740663,1.5616654152879403,27.335121394972127,106,0.936427886057991,0.41530558921762845
3.6577451769499163,1.6421522510598263,26.706353961612656,107,0.9215813180765005,0.3701105573105035
3.6539576533404987,1.5851522810477479,26.705344002503914,108,0.9117916845868025,0.3403095421211642
3.6458830979870545,1.5983500462858713,27.22925503448079,109,0.9058559300356869,0.32224027408123845
3.6607772168090285,1.5428775927450924,28.493805890895903,110,0.9127753095757026,0.3433038343248176
3.6487962215858456,1.5394938547778185,28.056750661035228,111,0.9050491879564705,0.3197844382236543
3.658083148187113,1.5066377230383103,26.66609414988204,112,0.9113510785578389,0.33896827567074245
3.6612232331091277,1.5267555177760292,26.719784305008446,113,0.9076711812906476,0.3277661530917734
3.6526640159027903,1.5759545853174206,27.654723422880085,114,0.9136665239134827,0.3460168155661572
3.6564302120534165,1.5762083875226474,28.12216760178789,115,0.9140447389266657,0.3471681550279016
3.6447081380149413,1.5645111652236146,26.154344393387213,116,0.9089506615386086,0.3316610701327506
3.652918447269868,1.4957159927487453,27.12498446446816,117,0.9125501432470825,0.3426183964903576
3.6537043783990133,1.5860282418904372,26.910622944811156,118,0.9030836118817795,0.31380094941180975
3.6811435265029853,1.5386419033920782,27.114924791575792,119,0.9157140206918558,0.35224968247140265
3.6484183529171776,1.521250198729563,27.681151445770542,120,0.9128062936675032,0.34339815423897463
3.6368424742925556,1.5809190358482101,26.926921374757057,121,0.8964757174815136,0.29368559355103047
3.6452670258294777,1.6011368203939293,27.437878740344445,122,0.906561505435211,0.3243881443994244
3.670067529340212,1.5432094863857126,28.154246711302683,123,0.8974961860158973,0.29679204266635395
3.6659736814690103,1.6594069913405638,27.240924719905394,124,0.8951942371429438,0.2897845879541666
3.6413203753182577,1.5436655726833233,26.67777745174679,125,0.9083702832686752,0.32989431740844793
3.671853815795985,1.543564220784364,26.769447299471057,126,0.9088617304914208,0.3313903515720572
3.6609242116386502,1.5574504230618524,26.966438722113704,127,0.9072286961096455,0.32641916623940787
3.671187560357812,1.6388446940435744,28.060246851252202,128,0.8965722100601327,0.2939793304722454
3.6322732595521234,1.5836359407599239,27.82523327637309,129,0.8748786783469277,0.2279411821824281
3.6552622866302964,1.4996493141672167,27.65725478779138,130,0.9211584855600912,0.3688233959211298
3.6461647636717247,1.6373885287695318,28.780350072587535,131,0.8945474480568985,0.28781567140608344
3.6679659723979867,1.4892801193425105,27.782916090419477,132,0.9038023853374669,0.3159889964610864
3.6552134894778128,1.574512353921491,27.242664956774842,133,0.8974542229614335,0.29666430125246107
3.6558516954101705,1.5555013797563504,25.67086819341563,134,0.8916910652199193,0.27912044206976927
3.660869494991513,1.4603774046990752,27.902750058445243,135,0.889980486575245,0.2739132011422981
3.6520806684517977,1.6330418129509945,26.971918305601474,136,0.9018879374952213,0.31016114914831444
3.6717397226260347,1.5697046237056889,27.978257936350893,137,0.887333430318507,0.2658551912283316
3.6426734932237053,1.588451556404276,27.594143461510118,138,0.8898242879053082,0.2734377105184419
3.6591590067704844,1.4729589541035049,26.805169294912886,139,0.881756531000262,0.24887832876792063
3.6424129029804613,1.5922170631351054,29.29999124656547,140,0.8636837716669388,0.19386231862081807
3.6534509218490068,1.57782733138034,27.41557689583779,141,0.880183971058098,0.24409123609771063
3.6878652984458236,1.5350022755737172,27.738054294589023,142,0.8926834126631292,0.28214128664575094
3.625836805473756,1.5009530370757884,29.091638700679454,143,0.866048688174196,0.20106145562921143
3.639984359386996,1.6227658054347063,27.27191077612323,144,0.878001349694717,0.23744703103414597
3.64140439611086,1.5506629790254787,27.641216611470377,145,0.8762831142761963,0.23221648181490495
3.629271388131187,1.59573621101911,28.457347665907363,146,0.8717770781437664,0.21849947684555962
3.6449511442522486,1.6222783498992652,28.234820751118363,147,0.8853429596235475,0.2597959197063849
3.657192539276095,1.6106945432190125,26.155179439012556,148,0.8706572725317847,0.2150906317558133
3.644824309614138,1.5172305151758747,26.700322974059524,149,0.865539125206314,0.19951027460065143
3.6247886779538274,1.5859411631193205,28.026856530030994,150,0.8795561603315727,0.2421800923335545
3.640636683185514,1.6476814571295415,27.086628166055366,151,0.8815693752369703,0.2483086004169567
3.6566214917269235,1.6186606252289004,28.338356782731974,152,0.8854045247745692,0.25998333264709034
3.6543137475464356,1.5802146668232777,27.767503158293064,153,0.8829263927347581,0.2524395517039821
3.651176231591175,1.6110568196460762,29.268969774291687,154,0.8659703203976622,0.2008228931435682
3.6321608352319754,1.5486326906543983,27.50579265751367,155,0.8730877958727064,0.22248948515283504
3.641944170213701,1.6246926057337838,27.57826217680449,156,0.865252460799406,0.1986376280042799
3.6533403839730028,1.456980064704559,28.102614759850894,157,0.8964686342190674,0.29366403110827205
3.641429152813122,1.5390368928013303,27.73888670465251,158,0.8659545804536943,0.20077497855005874
3.667767213353134,1.6199410596236659,28.827453962524686,159,0.869434876249824,0.21136948630083385
3.636355737913781,1.5469060744070167,26.96013825924025,160,0.8742645086883536,0.22607156373928022
3.634254209612155,1.6143675631345142,28.367614295432446,161,0.864303373092646,0.19574847212373211
3.6491168751954595,1.5593842132632147,26.69142119634726,162,0.8871110060638316,0.26517810065093333
3.633186462361725,1.5442643818368231,28.41492731718852,163,0.8433863926456757,0.1320742546291497
3.626682737024684,1.5873342707241176,28.931952430431895,164,0.8637983011033595,0.1942109622628904
3.6532163670455904,1.6927316415576685,27.614087481112435,165,0.8582018986873038,0.17717472964171613
3.6507915796432444,1.5193224016362605,28.72054911759851,166,0.8654616725563405,0.19927449788840337
3.6470151538233364,1.529067055608899,29.12118970521716,167,0.8593047910274566,0.1805320883636425
3.6362746644487247,1.630711635463025,26.863242778894264,168,0.8511950960910127,0.1558450413729458
3.621737944068667,1.6349525574628876,26.83696670572644,169,0.8557726081196972,0.16977962897929133
3.6515447439308883,1.5765772808965095,28.68298583008052,170,0.8501358684827557,0.15262060420930182
3.639243186164911,1.5840061840565982,28.545731421541568,171,0.84928992218024,0.15004542520620998
3.6440882416112608,1.57564801615109,28.157040607596777,172,0.8725774267017004,0.22093584992907248
3.6504968920880523,1.5824363352075224,29.03273721025643,173,0.8591070227548164,0.1799300540481473
3.6353180565604046,1.5287353087393416,28.64139144728171,174,0.8467314398218992,0.1422570466420067
3.627346939882112,1.665615793686261,27.89149600478172,175,0.8416414840194911,0.12676250843071868
3.638816434812795,1.527375316918352,27.9174927164329,176,0.8500479507347433,0.15235297027319092
3.6433790908660715,1.6666630135705667,29.983254405398856,177,0.8372552147413853,0.11341009053694145
3.6542988092197057,1.5290663141735845,27.468938803650587,178,0.8446862140516066,0.1360310930033685
3.631947151436926,1.5524849364015658,26.886699940622442,179,0.8543138651708824,0.16533901117467983
3.631659469306175,1.5215441325268109,28.0797760517501,180,0.84837006933339,0.1472452643329983
3.6362877188842635,1.5436582595565522,28.956131472420076,181,0.8591337010299992,0.1800112664535743
3.6452549230488636,1.5997684589863346,28.695672683698092,182,0.841491866206374,0.1263070508565416
3.645015770045001,1.581841293128043,27.715884404425847,183,0.8372725213388081,0.11346277424294703
3.634042732826789,1.6085814799300666,28.96073931439149,184,0.8517707323031303,0.15759735860922444
3.6444020447642944,1.4509811400733275,28.182072845039404,185,0.8536388661018991,0.16328421948827718
3.63939208919334,1.6145959785079975,27.46843522993115,186,0.8614096258593271,0.18693950033280693
3.642366284975188,1.541656702966284,27.04235384556207,187,0.8515646689884492,0.1569700730241983
3.6009145535687734,1.5857617188124384,28.26709371829495,188,0.8237982350311799,0.0724451599122674
3.648019800690154,1.5332428786523675,28.130814237659852,189,0.8452599867389906,0.13777773740940813
3.649472976835115,1.583268929064095,28.486401996852422,190,0.8335209925661743,0.10204259533081962
3.6485619041365362,1.5445621007378252,27.799183499078985,191,0.8423208664939484,0.1288306438171945
3.6166856441278354,1.5676130548190572,27.595251030081634,192,0.8485776729444072,0.14787723879576006
3.633371463615153,1.5806394503936312,28.932056893065152,193,0.8378121862393167,0.11510558976960945
3.616533453558609,1.6448336648339459,28.055051143974534,194,0.8410095856462595,0.12483892129759346
3.6435508354962716,1.5428703223156601,29.44955013960152,195,0.8400169517320321,0.12181720466371998
3.631113730313973,1.688874450528553,29.03222175691485,196,0.8370818870530877,0.1128824567826109
3.6257843221340393,1.5566391200702145,28.574026306066557,197,0.8197521835127016,0.060128412519639525
3.6457195398600324,1.7298035637407705,27.313624868676047,198,0.8403427574639395,0.12280900293436667
3.634124404538063,1.7106395983552973,29.402801537602002,199,0.8194445862204877,0.059192043289155595
3.6269231001763016,1.6145191349564123,28.327687832308833,200,0.8190537424741364,0.05800226019524013
3.6258041415456717,1.5690541887144407,28.54338523664596,201,0.8286105075247859,0.08709439124744563
3.6182831886741864,1.6908703469784743,28.390509377125,202,0.8298712748307208,0.09093234347251361
3.6045045515004537,1.613898054371962,28.368461032780285,203,0.8078661149228272,0.023945555320630692
3.6190693118473267,1.4983685988953885,29.08158934339778,204,0.8229259307396997,0.06978974349984662
3.6042010681134222,1.563731129299725,29.73179920225565,205,0.800734403336049,0.0022356265937561815
3.643935440076097,1.5563608332745424,27.263214331804804,206,0.8216436614960602,0.0658863363654798
3.637764990951628,1.5587886866458176,29.206969076797527,207,0.8208203428387485,0.0633800390829481
3.6291725236085406,1.6114519647943935,26.64123234087201,208,0.8287445604164021,0.08750246702101082
3.6284933278301437,1.5636358102539551,28.90123967678598,209,0.8071898817495637,0.021887006847986903
3.649025437880544,1.5823923260201833,29.240300312530554,210,0.8200775337774617,0.061118824284510466
3.6261100111204154,1.6237218108202172,28.887812993030757,211,0.8183532920420729,0.055869990995655434
3.621569446455912,1.610770881547308,28.934008480851805,212,0.8051692077073982,0.015735792107756923
3.6152751819820943,1.6534251222248098,26.97948628168911,213,0.8075112820029583,0.02286539422513928
3.6214267985117554,1.6488059378619844,29.73057001407971,214,0.8203521060586764,0.06195466075700556
3.6348574081971576,1.6613206080491407,28.361411851858627,215,0.8167260790182715,0.05091652669184627
3.6119765500762377,1.557615039817992,27.68409507290088,216,0.801749775339141,0.005326561154158301
3.6168218066947175,1.555084239664219,30.058795679600962,217,0.8111625194039276,0.033980272158074705
3.5987620719003464,1.711326186459027,29.018650650722467,218,0.797679223284199,0.0
3.617322834281761,1.5541167653187804,27.084074835168416,219,0.829298595955087,0.08918902878260881
3.610383013541686,1.558639221176347,29.120773585291026,220,0.8042907464528672,0.01306163303764749
3.6303661014180397,1.5809378206509195,29.918372848487003,221,0.7861514534021977,0.0
3.609742472531139,1.6320701545326515,28.285282214691378,222,0.7964712111611997,0.0
3.634652720914934,1.5800867188003198,28.316346396878778,223,0.8097565782165386,0.02970039030909749
3.6231995865344886,1.626708909565936,28.632994232344643,224,0.7979861676202306,0.0
3.6076988001830164,1.5546548529653843,29.877314572262947,225,0.803173074350318,0.009659282649369846
3.6226726308002486,1.5841165077272892,29.624309917552278,226,0.7940073217138495,0.0
3.629937488608786,1.6119616420914562,27.88161124190942,227,0.8004929438422026,0.0015005900828083817
3.6070265923888982,1.5936440255218018,28.382361685882717,228,0.7882806938717681,0.0
3.6348678466148403,1.6396211500912474,28.99037558187233,229,0.8048444314933045,0.014747127833499211
3.6225692387673116,1.6042506036978887,30.040022830949752,230,0.8036695963788113,0.011170765232302152
3.639570464600237,1.5521791266792988,28.809432948619907,231,0.7936732057346645,0.0
3.6132479371308337,1.6413053032994864,29.07658565695437,232,0.7849612255710862,0.0
3.6166874760794645,1.6037729083918815,29.493754054256858,233,0.7710190063040138,0.0
3.6101747263284865,1.6164508605449739,29.09120114573901,234,0.782182910063711,0.0
3.6174556720595676,1.5058079928254196,27.46485752954208,235,0.7849873058279615,0.0
3.6042365892062898,1.5674949645769347,28.818365214251873,236,0.7992311023753771,0.0
3.6104967658301255,1.6027441393146822,28.770926960554807,237,0.7780327283020275,0.0
3.634138439838862,1.6117128619597771,29.53383944920164,238,0.7981710943287285,0.0
3.6140313101106214,1.555305767560763,30.648630634654157,239,0.7797064818018619,0.0
3.628673047030589,1.703991186392801,29.86575206290129,240,0.7780285381826392,0.0
3.6118173209660998,1.6656843449918641,30.12028905000097,241,0.7749269072355054,0.0
3.6007005667670793,1.6864250052679823,28.654404025641487,242,0.7810991389325451,0.0
3.620942860682322,1.6006357749793207,28.682022694960214,243,0.7796818929415745,0.0
3.6161288014310733,1.630507871600932,29.889446474846064,244,0.7798715682058736,0.0
3.613004974766949,1.58292887328277,29.015011065877673,245,0.7861908481627335,0.0
3.624381392770696,1.5873589082996915,30.00733003920252,246,0.7731502453312422,0.0
3.631613944263289,1.6567941948877487,28.795981662318404,247,0.7819571699322494,0.0
3.6324919866962473,1.5017272416829983,30.348305232750317,248,0.7744498883898965,0.0
3.606917820684314,1.690062265321436,29.468028854505945,249,0.7721214384072149,0.0
3.621418348576726,1.5388546153798406,28.49475835984874,250,0.7660131900674214,0.0
3.622606883814135,1.656844391825258,30.711591317704492,251,0.7789770496656789,0.0
3.614397332622385,1.604798618722043,28.65037096375974,252,0.7700503993744477,0.0
3.608419295000923,1.5488258056692243,30.324679785732414,253,0.761334194892102,0.0
3.613197544201601,1.6770789640923702,29.776172275672657,254,0.7753594988528196,0.0
3.604246902605165,1.6768595404120443,29.27380163885158,255,0.7620512447385132,0.0
3.6087158900661325,1.638069966785187,30.403584648191405,256,0.7698376896522469,0.0
3.6137562572894972,1.6199448803823102,29.862131191963044,257,0.779422863014845,0.0
3.6130632324367133,1.6407699956539796,30.82155491586991,258,0.7264743008179604,0.0
3.6211154660059877,1.6856952922085047,29.940341237123018,259,0.7506564867526101,0.0
3.615706689120137,1.6086094509516349,30.745819895381327,260,0.7556124451098413,0.0
3.6196161125549002,1.6888425106131648,30.088380832209747,261,0.7482576197199031,0.0
3.6104109381865,1.716397695661476,29.50623522173427,262,0.7458333108942814,0.0
3.6179826472849688,1.6447697922357063,29.80635506386212,263,0.7554600321099479,0.0
3.5910013100204394,1.6791579227340065,30.093880927775377,264,0.7438424814816001,0.0
3.606854945899587,1.6918939911523216,30.130454076071832,265,0.7589128719645086,0.0
3.610106744073209,1.6178175240835444,30.213002199112903,266,0.7612166689889063,0.0
3.6096007426076437,1.6864868958511694,28.320759209641693,267,0.7416002082806744,0.0
3.598454979434592,1.5623915818265208,30.24547835942054,268,0.7378189808974018,0.0
3.6044164742014564,1.651760425728671,31.015806823543898,269,0.7384824221366015,0.0
3.6054223366431977,1.683098113214843,30.002139064084293,270,0.7452147537935142,0.0
3.61512791287036,1.6820341361006523,30.74847637479734,271,0.7633004295589876,0.0
3.613902197378243,1.6562101008132954,29.308862463007635,272,0.7470934653523136,0.0
3.598250874849386,1.66698199836417,30.151773970958075,273,0.7145433663689015,0.0
3.603113152775319,1.7357584002950435,29.803025549065925,274,0.7394049323266012,0.0
3.6124029901224834,1.6446845209424792,29.917303386004058,275,0.7366151785246144,0.0
3.610063329134623,1.672650137852316,30.728373352628576,276,0.7579428178379684,0.0
3.6002686645364617,1.65981899341676,29.140110652016975,277,0.7421343463624744,0.0
3.60995198769817,1.6590886022639784,29.12163436092721,278,0.7371897987140411,0.0
3.6100190882506897,1.5600573922983834,29.98874633143779,279,0.7516998243392027,0.0
3.6105425439392853,1.6456574487568736,31.169441188606815,280,0.7367284299775436,0.0
3.6063409525349517,1.70167572755897,30.36335245471317,281,0.7418608069698596,0.0
3.611658901606524,1.6412162311385137,32.152320373459446,282,0.7227135463953751,0.0
3.618702488300356,1.6006422172495833,30.969599122766425,283,0.7345970975534223,0.0
3.623982326215518,1.6890543240488707,29.83072182728718,284,0.7287023023515251,0.0
3.6199338639021805,1.6912726358562027,31.258680491915868,285,0.7296678402485615,0.0
3.615552757973734,1.672037203815264,29.976528594426522,286,0.7234684958319052,0.0
3.601460769307148,1.6164405518147797,29.665364994155258,287,0.721066079752283,0.0
3.5877900394709523,1.5789983446303972,28.937455491749972,288,0.7207830762535397,0.0
3.6150199044739697,1.7088649650283456,31.612599729286575,289,0.7325350538247335,0.0
3.6131639658788313,1.6333050024755495,31.09792987059972,290,0.7262401786110465,0.0
3.6044707936013944,1.710347334271869,31.54057949810567,291,0.716659543864397,0.0
3.583730211093926,1.707084803517936,30.93874537372163,292,0.7145835559871416,0.0
3.598705349948617,1.6391489376593762,30.346804462281323,293,0.711728073524376,0.0
3.5863301179381537,1.675994489687535,29.355900337613544,294,0.7253194240437878,0.0
3.612326053668325,1.6538050355460687,29.11195877133612,295,0.705797019026718,0.0
3.600780371214548,1.7020154833664936,28.630176814062594,296,0.7137473593617519,0.0
3.591809729125813,1.794552324305374,29.18088691873983,297,0.7186978598519207,0.0
3.59767912875308,1.6872947346103448,30.266942774763955,298,0.7149264426680246,0.0
3.5908199173656024,1.7014937841531532,29.727335089562384,299,0.6985112699267592,0.0
3.591912871004088,1.8020751152033694,30.047555602542843,300,0.7030856904374643,0.0
3.615800676982289,1.7307655187841853,30.80534616487549,301,0.7058870383731021,0.0
3.6053225134420885,1.6698538789744588,29.897697125090406,302,0.7141343106402602,0.0
3.600882623761014,1.6421592364469286,30.782946039213012,303,0.6980714280028661,0.0
3.59686619858097,1.649058228861783,30.96996520308683,304,0.7064697833560359,0.0
3.5981893709858834,1.6856498581429313,31.450544271300664,305,0.6905101732785778,0.0
3.5883388629946094,1.6910233461748616,29.92084436006187,306,0.7075190884608156,0.0
3.5966482442407766,1.666069659654499,31.378338200716197,307,0.6956872282155866,0.0
3.586222362297076,1.5951412067000716,31.382080031075787,308,0.7187015971737353,0.0
3.6114981211236774,1.6564255778628714,29.457867580365075,309,0.7178492610654624,0.0
3.587906387757134,1.733937091287245,30.34410148951957,310,0.6878138850061296,0.0
3.598739335668059,1.692096506413073,30.44015939772624,311,0.6924350977979932,0.0
3.5909726820424708,1.7672753812373163,30.3500371992212,312,0.7027769224176035,0.0
3.583186644259827,1.6648422460639614,31.153328675067883,313,0.6973357360525014,0.0
3.5916987854252667,1.6827279465417933,29.39341657323416,314,0.6959156277412165,0.0
3.603477950899979,1.6831870025020625,30.598049503363196,315,0.7036446883958677,0.0
3.5995947831534716,1.6939990070995556,29.36052265984407,316,0.7118598812116583,0.0
3.5935510627999667,1.6923146235949174,29.939376383104943,317,0.6869933471327528,0.0
3.586252098808296,1.7769802460075672,30.182227356092994,318,0.6775111009952979,0.0
3.5895412373386653,1.7527697237720568,31.382937707549555,319,0.6838733763715782,0.0
3.605740635014863,1.6960961460324597,30.55484403926829,320,0.6975538906836746,0.0
