battery_id,cycle,voltage,current,temperature,capacity,soh,rul_cycles,rul_years,battery_type,timestamp
B0005,14,3.678611437853783,0.9153791226102558,24.766671434632425,1.9624733835149812,0.9812366917574906,52.574711439945006,0.14404030531491782,Li-ion,2020-01-14
B0005,15,3.7034837255643773,0.9848792781024162,25.06297908901248,1.958093577934379,0.9790467889671896,51.9394454451559,0.1422998505346737,Li-ion,2020-01-15
B0005,16,3.695775246019856,1.0269614873485369,26.695099689258164,1.953534934264931,0.9767674671324655,51.27823999841485,0.1404883287627804,Li-ion,2020-01-16
B0005,17,3.6922479766230314,1.0121708153903006,24.01012375785458,1.9488020145824934,0.9744010072912467,50.59175680298785,0.13860755288489823,Li-ion,2020-01-17
B0005,18,3.6652319770712474,0.9051332191704263,27.716533343209637,1.943898997765256,0.971949498882628,49.880601981489654,0.13665918351093057,Li-ion,2020-01-18
B0005,19,3.717084032291973,0.9829763963097302,26.412395103791248,1.938829731584832,0.969414865792416,49.145333631401115,0.13464474967507156,Li-ion,2020-01-19
B0005,20,3.6532279407167647,1.2745673573892895,23.75902177030545,1.933597775297542,0.966798887648771,48.38646800269403,0.13256566576080556,Li-ion,2020-01-20
B0005,21,3.6980332991913323,0.9535439556279174,27.018865548829794,1.9282064348649701,0.9641032174324851,47.604484606373134,0.1304232454969127,Li-ion,2020-01-21
B0005,22,3.710430117908001,0.8904558992906889,25.140684387848385,1.922658792375363,0.9613293961876815,46.799830481883426,0.12821871364899567,Li-ion,2020-01-22
B0005,23,3.6417613297408336,0.9893550215112977,25.644959174108774,1.9169577308450214,0.9584788654225107,45.97292379441158,0.12595321587510022,Li-ion,2020-01-23
B0005,24,3.6940429210436845,0.9402701957556208,23.668303100045836,1.9111059552974656,0.9555529776487328,45.12415689229957,0.1236278271021906,Li-ion,2020-01-24
B0005,25,3.6487595070732324,1.0911886745416488,24.52394316443313,1.9051060108130247,0.9525530054065123,44.25389892503523,0.12124355869872666,Li-ion,2020-01-25
B0005,26,3.662286952366681,1.1608793255335288,26.70352470431817,1.8989602980896707,0.9494801490448354,43.36249810026328,0.11880136465825557,Li-ion,2020-01-26
B0005,27,3.64419393451695,1.0593088912788022,28.826523585933366,1.892671086942025,0.9463355434710125,42.45028364173961,0.11630214696367017,Li-ion,2020-01-27
B0005,28,3.6381345304306296,1.0515554013917574,25.30194514614046,1.8862405280789227,0.9431202640394614,41.51756749760042,0.1137467602673984,Li-ion,2020-01-28
B0005,29,3.7008078454217825,0.8257570816995996,21.96983002517748,1.879670663433434,0.939835331716717,40.564645838673165,0.11113601599636484,Li-ion,2020-01-29
B0005,30,3.672630644125929,0.9517917319741638,27.55873488260476,1.872963435267606,0.936481717633803,39.591800379067976,0.10847068597004925,Li-ion,2020-01-30
B0005,31,3.684412365542832,1.1117269526023608,28.56165371263276,1.8661206942337154,0.9330603471168577,38.59929954541657,0.10575150560388101,Li-ion,2020-01-31
B0005,32,3.6565699828824445,0.9321607516644135,24.656221969217356,1.8591442065417814,0.9295721032708907,37.587399516479415,0.10297917675747785,Li-ion,2020-02-01
B0005,33,3.6306009839662656,0.9755925444339762,23.640776137969805,1.852035660357551,0.9260178301787755,36.55634515113733,0.10015437027708857,Li-ion,2020-02-02
B0005,34,3.6721842144502483,0.8377936374918535,25.20223432567421,1.844796671534624,0.922398335767312,35.50637081980373,0.09727772827343487,Li-ion,2020-02-03
B0005,35,3.680175910595414,0.9684538957212318,23.85431199911165,1.8374287887677487,0.9187143943838744,34.437701151880916,0.09434986616953675,Li-ion,2020-02-04
B0005,36,3.6597768653315503,1.1389082329209315,29.21296160136424,1.829933498240763,0.9149667491203815,33.350551709917696,0.09137137454771971,Li-ion,2020-02-05
B0005,37,3.6691527987529313,0.995877435217333,29.248329608539102,1.8223122278315254,0.9111561139157627,32.24512959951081,0.08834282082057757,Li-ion,2020-02-06
B0005,38,3.666281063432643,1.0725429280595233,29.442954314591468,1.814566350926999,0.9072831754634995,31.121634022661148,0.08526475074701684,Li-ion,2020-02-07
B0005,39,3.653554122252693,0.8777536540489321,27.031924099613704,1.8066971898940276,0.9033485949470138,29.98025678119032,0.08213768981148033,Li-ion,2020-02-08
B0005,40,3.681887319823617,1.1470515459864,27.807395250048135,1.798706019244981,0.8993530096224905,28.82118273589945,0.0789621444819163,Li-ion,2020-02-09
B0005,41,3.661415598035305,1.1739213822468137,22.687276101597348,1.7905940685321178,0.8952970342660589,27.644590226380146,0.0757386033599456,Li-ion,2020-02-10
B0005,42,3.6720984186903003,1.0795044162666863,26.464275018696487,1.7823625250000104,0.8911812625000052,26.450651455733812,0.07246753823488716,Li-ion,2020-02-11
B0005,43,3.6114247757093625,0.80536774485974,26.22099293713513,1.7740125360215835,0.8870062680107917,25.239532843905117,0.06914940505179484,Li-ion,2020-02-12
B0005,44,3.668033590837754,0.9904474164569437,29.615273248121156,1.7655452113400758,0.8827726056700379,24.011395352865886,0.0657846448023723,Li-ion,2020-02-13
B0005,45,3.658248717987746,1.221068988374673,25.325496127578496,1.756961625136479,0.8784808125682395,22.766394786485424,0.06237368434653541,Li-ion,2020-02-14
B0005,46,3.6614574009171506,1.0287904862233688,25.82253871065546,1.7482628179396436,0.8741314089698218,21.504682067580536,0.05891693717145352,Li-ion,2020-02-15
B0005,47,3.7087665347350676,1.1256649609170541,26.45135464010189,1.7394497983942094,0.8697248991971047,20.226403494343877,0.055414804094092815,Li-ion,2020-02-16
B0005,48,3.682395108697519,1.155521694464757,30.209371361045736,1.7305235448997638,0.8652617724498819,18.931700978094476,0.051867673912587606,Li-ion,2020-02-17
B0005,49,3.706954289035512,1.2197682146733206,24.827291611663398,1.7214850071331087,0.8607425035665544,17.620712264074054,0.04827592401116179,Li-ion,2020-02-18
B0005,50,3.668020752787974,1.1247493507827901,29.96823841886874,1.71233510746421,0.856167553732105,16.293571136822376,0.04463992092280103,Li-ion,2020-02-19
B0005,51,3.662337308175609,1.1504346904663485,26.433943838977044,1.7030747422752401,0.8515373711376201,14.950407611497,0.04096002085341644,Li-ion,2020-02-20
B0005,52,3.6636949716438245,1.0059187324162617,29.102902353393436,1.69370478319113,0.846852391595565,13.591348112357753,0.03723657017084316,Li-ion,2020-02-21
B0005,53,3.639640787985389,1.1881466298272758,30.10500224006237,1.6842260782291665,0.8421130391145832,12.216515639509403,0.0334699058616696,Li-ion,2020-02-22
B0005,54,3.652973419440193,0.9360910454661995,24.202480113298108,1.6746394528743946,0.8373197264371973,10.826029924882693,0.02966035595858272,Li-ion,2020-02-23
B0005,55,3.6501724755218823,0.9502108909569104,26.23748100180047,1.6649457110869084,0.8324728555434542,9.420007578336072,0.025808239940646772,Li-ion,2020-02-24
B0005,56,3.663142588845897,1.035337210640118,28.850071875074303,1.65514563624651,0.827572818123255,7.998562224673258,0.02191386910869386,Li-ion,2020-02-25
B0005,57,3.6527285853006464,1.1343796729776756,28.80392564489331,1.6452399920396894,0.8226199960198447,6.561804632294529,0.01797754693779323,Li-ion,2020-02-26
B0005,58,3.632942703742311,1.126886810764491,25.127749248223157,1.6352295232933973,0.8176147616466987,5.109842834130824,0.0139995694085776,Li-ion,2020-02-27
B0005,59,3.655558061828,1.0729969319135422,25.849967062305808,1.625114956759675,0.8125574783798375,3.6427822414498223,0.009980225319040609,Li-ion,2020-02-28
B0005,60,3.658909868917374,0.9576466734433773,30.129692668425868,1.614897001854824,0.807448500927412,2.1607257510683615,0.005919796578269483,Li-ion,2020-02-29
B0005,61,3.647027266791847,1.166744619220208,28.087895544395156,1.6045763513564677,0.8022881756782339,0.6637738464571744,0.0018185584834443135,Li-ion,2020-03-01
B0005,62,3.5983598451484538,1.1747503358936897,25.18508042245421,1.594153682061556,0.797076841030778,0.0,0.0,Li-ion,2020-03-02
B0005,63,3.6380847023678267,1.0406255510784197,25.22863032646573,1.5836296554081037,0.7918148277040519,0.0,0.0,Li-ion,2020-03-03
B0005,64,3.6547570538382046,1.07517671903723,26.774445742741722,1.5730049180632042,0.7865024590316021,0.0,0.0,Li-ion,2020-03-04
B0005,65,3.6184341806679168,1.0516119503948964,26.056636884814246,1.5622801024796504,0.7811400512398252,0.0,0.0,Li-ion,2020-03-05
B0005,66,3.6555864617754477,0.9839201138042838,30.0559224959064,1.5514558274232988,0.7757279137116494,0.0,0.0,Li-ion,2020-03-06
B0005,67,3.6448873774138306,1.129146401384559,28.15523398269913,1.5405326984731353,0.7702663492365677,0.0,0.0,Li-ion,2020-03-07
B0005,68,3.6312499572718555,1.1291329297261659,29.220000492060343,1.529511308495846,0.764755654247923,0.0,0.0,Li-ion,2020-03-08
B0005,69,3.643665630249423,1.206149903804536,27.640611364545013,1.5183922380965476,0.7591961190482738,0.0,0.0,Li-ion,2020-03-09
B0005,70,3.6461750788766407,0.9451002066564465,27.654647007327743,1.5071760560472074,0.7535880280236037,0.0,0.0,Li-ion,2020-03-10
B0005,71,3.638470344883687,1.2813108189753502,30.739746761933148,1.4958633196941613,0.7479316598470807,0.0,0.0,Li-ion,2020-03-11
B0005,72,3.6133334662900083,0.9975291726192562,29.92409587804412,1.4844545753460272,0.7422272876730136,0.0,0.0,Li-ion,2020-03-12
B0005,73,3.6279181287043727,1.1640873844371182,32.34387495685014,1.4729503586432244,0.7364751793216122,0.0,0.0,Li-ion,2020-03-13
B0005,74,3.600160875708775,1.251632285227624,29.745239787253148,1.4613511949102045,0.7306755974551022,0.0,0.0,Li-ion,2020-03-14
B0005,75,3.6005348661018903,1.2606216024115904,27.77476301930971,1.4496575994914322,0.7248287997457161,0.0,0.0,Li-ion,2020-03-15
B0005,76,3.6045699072064568,1.1124121797463609,32.764133171912434,1.4378700780720701,0.7189350390360351,0.0,0.0,Li-ion,2020-03-16
B0005,77,3.6284604263293256,1.2000757823472514,31.92664172732311,1.4259891269842586,0.7129945634921293,0.0,0.0,Li-ion,2020-03-17
B0005,78,3.625610036088564,1.067770219007019,25.45323056652913,1.4140152334998148,0.7070076167499074,0.0,0.0,Li-ion,2020-03-18
B0005,79,3.593713366634558,1.0833639899952385,33.15387683106293,1.4019488761101249,0.7009744380550624,0.0,0.0,Li-ion,2020-03-19
B0005,80,3.6039378227628873,1.1952256078843704,28.029554350727643,1.3897905247939382,0.6948952623969691,0.0,0.0,Li-ion,2020-03-20
B0005,81,3.5731419978364327,1.1822830384768561,29.460325764915048,1.3775406412737388,0.6887703206368694,0.0,0.0,Li-ion,2020-03-21
B0005,82,3.5758889834976686,1.1924328942326727,30.120038343639536,1.365199679261314,0.682599839630657,0.0,0.0,Li-ion,2020-03-22
B0005,83,3.595508718697446,1.2730157562969686,27.612818978263597,1.3527680846930985,0.6763840423465493,0.0,0.0,Li-ion,2020-03-23
B0005,84,3.5717641616018865,1.0016297707891684,28.050941405746574,1.3402462959558474,0.6701231479779237,0.0,0.0,Li-ion,2020-03-24
B0005,85,3.627500543825549,1.1359456246379516,24.458754040324987,1.3276347441031349,0.6638173720515674,0.0,0.0,Li-ion,2020-03-25
B0005,86,3.628171517555413,1.1208862719740453,30.312914898464623,1.3149338530631645,0.6574669265315822,0.0,0.0,Li-ion,2020-03-26
B0005,87,3.5983694457009876,1.2504942625919204,29.379833698675167,1.3021440398383333,0.6510720199191666,0.0,0.0,Li-ion,2020-03-27
B0005,88,3.5477529945368045,1.1789756213623455,29.30567973334029,1.2892657146969688,0.6446328573484844,0.0,0.0,Li-ion,2020-03-28
B0005,89,3.564389057777797,1.1966749081652717,33.04085498790359,1.276299281357631,0.6381496406788155,0.0,0.0,Li-ion,2020-03-29
B0005,90,3.607834038240066,1.014617909013852,32.09170877765099,1.26324513716635,0.631622568583175,0.0,0.0,Li-ion,2020-03-30
B0005,91,3.5793982826681114,1.2651966023163193,29.81904729402732,1.2501036732671436,0.6250518366335718,0.0,0.0,Li-ion,2020-03-31
B0005,92,3.5983986940488255,1.1108384866214422,34.51539239856572,1.2368752747661431,0.6184376373830716,0.0,0.0,Li-ion,2020-04-01
B0005,93,3.552878029414989,1.2621656246480129,30.04113161936288,1.223560320889634,0.611780160444817,0.0,0.0,Li-ion,2020-04-02
B0005,94,3.577925241991006,1.3241240047011928,29.880976911542533,1.2101591851362952,0.6050795925681476,0.0,0.0,Li-ion,2020-04-03
B0005,95,3.5396977590159686,1.2781263702918577,30.557011481495977,1.196672235423919,0.5983361177119595,0.0,0.0,Li-ion,2020-04-04
B0005,96,3.5951746525972417,1.3669232542323264,34.24509230938871,1.1830998342308598,0.5915499171154299,0.0,0.0,Li-ion,2020-04-05
B0005,97,3.577175840448394,1.068738625218979,29.872085078368805,1.169442338732456,0.584721169366228,0.0,0.0,Li-ion,2020-04-06
B0005,98,3.578323947621866,0.9616889058823236,26.663076633993885,1.1557001009326582,0.5778500504663291,0.0,0.0,Li-ion,2020-04-07
B0005,99,3.5556732979702717,1.222471224681725,28.2025108224731,1.1418734677910731,0.5709367338955366,0.0,0.0,Li-ion,2020-04-08
B0005,100,3.5379814363360254,1.0748767249061515,31.79527591896729,1.1279627813456317,0.5639813906728158,0.0,0.0,Li-ion,2020-04-09
B0005,101,3.596211187661829,1.2212199159859294,29.13040328787547,1.1139683788310737,0.5569841894155368,0.0,0.0,Li-ion,2020-04-10
B0005,102,3.5555800587436845,1.245583558065714,33.00511911884699,1.0998905927934317,0.5499452963967159,0.0,0.0,Li-ion,2020-04-11
B0005,103,3.571465390421391,1.1508069135105454,33.84424369911959,1.0857297512006867,0.5428648756003434,0.0,0.0,Li-ion,2020-04-12
B0005,104,3.5489950571145816,1.4055033586740908,32.23931353575817,1.0714861775497606,0.5357430887748803,0.0,0.0,Li-ion,2020-04-13
B0005,105,3.5789573597982782,1.102341998181542,33.54066412160728,1.05716019097,0.528580095485,0.0,0.0,Li-ion,2020-04-14
B0005,106,3.5654640520290424,1.3185503159105325,27.99439928476991,1.0427521063232985,0.5213760531616493,0.0,0.0,Li-ion,2020-04-15
B0005,107,3.5438713476607577,1.3060347813802755,32.6832577287766,1.0282622343010006,0.5141311171505003,0.0,0.0,Li-ion,2020-04-16
B0005,108,3.558287632600332,1.2769114954920204,30.951267935241347,1.0136908815177144,0.5068454407588572,0.0,0.0,Li-ion,2020-04-17
B0005,109,3.569746283593555,1.1533313858170464,33.06545897977993,0.999038350602165,0.4995191753010825,0.0,0.0,Li-ion,2020-04-18
B0005,110,3.4971392048522563,1.0583114517964238,32.622256322245,0.9843049402852038,0.4921524701426019,0.0,0.0,Li-ion,2020-04-19
B0005,111,3.5692674170775343,1.179242504086549,34.88416015769364,0.9694909454850913,0.48474547274254565,0.0,0.0,Li-ion,2020-04-20
B0005,112,3.533144215214103,1.2382202053631859,32.41812732355139,0.9545966573901603,0.47729832869508015,0.0,0.0,Li-ion,2020-04-21
B0005,113,3.561004492182226,1.148642493809794,30.692214408755035,0.9396223635389618,0.4698111817694809,0.0,0.0,Li-ion,2020-04-22
B0005,114,3.508458009273462,1.429425247006837,34.94049425586119,0.9245683478979936,0.4622841739489968,0.0,0.0,Li-ion,2020-04-23
B0005,115,3.525468758091054,1.1786127646486457,30.077553021199293,0.909434890937104,0.454717445468552,0.0,0.0,Li-ion,2020-04-24
B0005,116,3.5205457922601777,1.1026800278242332,30.189216580172708,0.8942222697026607,0.44711113485133036,0.0,0.0,Li-ion,2020-04-25
B0005,117,3.5253252050157156,1.2347726246571376,34.182412082879964,0.8789307578885686,0.4394653789442843,0.0,0.0,Li-ion,2020-04-26
B0005,118,3.5244806547051803,1.2211531725332558,34.861386667856756,0.8635606259052191,0.43178031295260955,0.0,0.0,Li-ion,2020-04-27
B0005,119,3.5427688193841997,1.2996186035927346,35.328468079729575,0.8481121409464465,0.42405607047322325,0.0,0.0,Li-ion,2020-04-28
B0005,120,3.5587953992316637,1.1775035246677517,33.30130410698136,0.8325855670545692,0.4162927835272846,0.0,0.0,Li-ion,2020-04-29
B0005,121,3.5211693977629954,1.2910085358941028,33.816182907237206,0.8169811651835788,0.4084905825917894,0.0,0.0,Li-ion,2020-04-30
B0005,122,3.508885163867035,1.3939719207220667,33.016094611606796,0.8012991932605522,0.4006495966302761,0.0,0.0,Li-ion,2020-05-01
B0005,123,3.502166819373747,1.3853985389969237,34.44795247768622,0.7855399062453483,0.39276995312267415,0.0,0.0,Li-ion,2020-05-02
B0005,124,3.5371370947022442,1.1417715749881012,34.19676726525272,0.769703556188648,0.384851778094324,0.0,0.0,Li-ion,2020-05-03
B0005,125,3.4955624360395756,1.1376353463952495,34.090976721380216,0.7537903922884017,0.37689519614420086,0.0,0.0,Li-ion,2020-05-04
B0005,126,3.4731920434187984,1.21965724432937,33.56847009935249,0.7378006609447345,0.36890033047236725,0.0,0.0,Li-ion,2020-05-05
B0005,127,3.5545410934697066,1.4566853253883678,33.42702322657419,0.7217346058133687,0.36086730290668434,0.0,0.0,Li-ion,2020-05-06
B0005,128,3.509495581845738,1.291646579674675,32.21598771654447,0.7055924678576111,0.35279623392880555,0.0,0.0,Li-ion,2020-05-07
B0005,129,3.479941054410352,1.4992554499280235,32.53835087626201,0.6893744853989574,0.3446872426994787,0.0,0.0,Li-ion,2020-05-08
B0005,130,3.5106184493234776,1.3289875747965103,36.832176627374466,0.6730808941663595,0.33654044708317976,0.0,0.0,Li-ion,2020-05-09
B0005,131,3.516520345149255,1.1629619428818718,38.14701344312377,0.6567119273441984,0.3283559636720992,0.0,0.0,Li-ion,2020-05-10
B0005,132,3.5225055411713018,1.1784481202224328,32.782839828050086,0.6402678156190134,0.3201339078095067,0.0,0.0,Li-ion,2020-05-11
B0005,133,3.5030510338077097,1.3136539277300217,33.925186273779644,0.6237487872250225,0.31187439361251124,0.0,0.0,Li-ion,2020-05-12
B0005,134,3.497493877091448,1.4014874371478006,34.0766324368483,0.607155067988475,0.3035775339942375,0.0,0.0,Li-ion,2020-05-13
B0005,135,3.501567422719327,1.424997864788121,35.52649649140484,0.5904868813708812,0.2952434406854406,0.0,0.0,Li-ion,2020-05-14
B0005,136,3.45744673243737,1.5781447440155598,38.661919229386925,0.5737444485111443,0.28687222425557213,0.0,0.0,Li-ion,2020-05-15
B0005,137,3.4770206758060485,1.3275584342343554,33.95097987115117,0.5569279882666411,0.27846399413332057,0.0,0.0,Li-ion,2020-05-16
B0005,138,3.4749095694777776,1.4137252191869236,36.79470810598597,0.5400377172532798,0.2700188586266399,0.0,0.0,Li-ion,2020-05-17
B0005,139,3.4495771107477773,1.3922556501238936,36.15219401262305,0.5230738498845686,0.2615369249422843,0.0,0.0,Li-ion,2020-05-18
B0005,140,3.477367670136141,1.3407463183510329,36.61438170253209,0.5060365984097257,0.25301829920486285,0.0,0.0,Li-ion,2020-05-19
B0005,141,3.497614192228217,1.3473325124319717,31.74926530680006,0.4889261729508638,0.2444630864754319,0.0,0.0,Li-ion,2020-05-20
B0005,142,3.4815271560108196,1.2387125341048182,39.50076280883582,0.4717427815392736,0.2358713907696368,0.0,0.0,Li-ion,2020-05-21
B0005,143,3.4812723003891324,1.3984717853110435,37.5050232772497,0.4544866301508377,0.22724331507541884,0.0,0.0,Li-ion,2020-05-22
B0005,144,3.4476123065871422,1.5450117046330873,37.60482200786229,0.4371579227406015,0.21857896137030075,0.0,0.0,Li-ion,2020-05-23
B0005,145,3.449526982256675,1.4942250462516713,39.902200399498284,0.41975686127652434,0.20987843063826217,0.0,0.0,Li-ion,2020-05-24
B0005,146,3.466368212329181,1.517370447388477,37.32865758321055,0.4022836457724406,0.2011418228862203,0.0,0.0,Li-ion,2020-05-25
B0005,147,3.4437059317874246,1.2783188639657952,36.25636722769241,0.3847384743202469,0.19236923716012344,0.0,0.0,Li-ion,2020-05-26
B0005,148,3.443124091792283,1.512591862470065,36.86428018631314,0.36712154312134704,0.18356077156067352,0.0,0.0,Li-ion,2020-05-27
B0005,149,3.464478032171998,1.4822234436831732,38.414937953646415,0.34943304651737295,0.17471652325868647,0.0,0.0,Li-ion,2020-05-28
B0005,150,3.458701834360131,1.5140298439636628,37.737677393341585,0.3316731770202004,0.1658365885101002,0.0,0.0,Li-ion,2020-05-29
B0005,151,3.440413792442644,1.595134929035038,39.9194927882084,0.31384212534128664,0.15692106267064332,0.0,0.0,Li-ion,2020-05-30
B0005,152,3.4278709723735616,1.402148613187658,39.450571493915064,0.29594008042034226,0.14797004021017113,0.0,0.0,Li-ion,2020-05-31
B0005,153,3.4584107488010805,1.3081422805484835,38.67281361399747,0.2779672294533637,0.13898361472668186,0.0,0.0,Li-ion,2020-06-01
B0005,154,3.4671827390652616,1.391915351117939,37.492211270353366,0.25992375792003997,0.12996187896001998,0.0,0.0,Li-ion,2020-06-02
B0005,155,3.3947916526157527,1.4506441405301151,35.28256129833239,0.24180984961055252,0.12090492480527626,0.0,0.0,Li-ion,2020-06-03
B0005,156,3.445879126887959,1.57111423246873,38.20869044804944,0.22362568665178895,0.11181284332589447,0.0,0.0,Li-ion,2020-06-04
B0005,157,3.4009925779865045,1.4551076482903036,38.388518456126626,0.20537144953297948,0.10268572476648974,0.0,0.0,Li-ion,2020-06-05
B0005,158,3.4336858748483605,1.3651379873290814,38.357177051112544,0.2,0.1,0.0,0.0,Li-ion,2020-06-06
B0005,159,3.4225940341973833,1.6072566624809015,37.6066311023647,0.2,0.1,0.0,0.0,Li-ion,2020-06-07
B0005,160,3.4238102603465035,1.4703499356154854,40.26770231424293,0.2,0.1,0.0,0.0,Li-ion,2020-06-08
B0005,161,3.4510365844754314,1.3715352018643474,39.805747693529014,0.2,0.1,0.0,0.0,Li-ion,2020-06-09
B0005,162,3.437321458634772,1.4723396295389792,43.94890358698702,0.2,0.1,0.0,0.0,Li-ion,2020-06-10
B0005,163,3.44512399255071,1.446271984706548,37.87845517660697,0.2,0.1,0.0,0.0,Li-ion,2020-06-11
B0005,164,3.4438076759773795,1.5306553762826085,40.012341551208024,0.2,0.1,0.0,0.0,Li-ion,2020-06-12
B0005,165,3.4163741701484907,1.461617119006348,40.13168383911637,0.2,0.1,0.0,0.0,Li-ion,2020-06-13
B0005,166,3.4210156135008205,1.2855744249782688,38.9868303026006,0.2,0.1,0.0,0.0,Li-ion,2020-06-14
B0005,167,3.4248697016128307,1.587362624059571,36.2282880887292,0.2,0.1,0.0,0.0,Li-ion,2020-06-15
B0005,168,3.4401108891513967,1.4017313703685552,40.38835401034038,0.2,0.1,0.0,0.0,Li-ion,2020-06-16
B0005,169,3.4256748509758452,1.4793072873468998,37.13967450465203,0.2,0.1,0.0,0.0,Li-ion,2020-06-17
B0005,170,3.443312705853301,1.5184293775634023,40.83170243038819,0.2,0.1,0.0,0.0,Li-ion,2020-06-18
B0005,171,3.407879394074835,1.5917341197979102,37.25577542604495,0.2,0.1,0.0,0.0,Li-ion,2020-06-19
B0005,172,3.399711767091809,1.5427469778213059,39.89338145825937,0.2,0.1,0.0,0.0,Li-ion,2020-06-20
B0005,173,3.446290924680515,1.5252588064592982,42.81283649758043,0.2,0.1,0.0,0.0,Li-ion,2020-06-21
B0005,174,3.455081567360458,1.3808367142685662,35.214272327203936,0.2,0.1,0.0,0.0,Li-ion,2020-06-22
B0005,175,3.394900168937944,1.3631868320223275,40.074683206389786,0.2,0.1,0.0,0.0,Li-ion,2020-06-23
B0005,176,3.4092573381891076,1.5137728200474068,36.90844256484944,0.2,0.1,0.0,0.0,Li-ion,2020-06-24
B0005,177,3.439261125378747,1.6885630671534433,39.80959625930228,0.2,0.1,0.0,0.0,Li-ion,2020-06-25
B0005,178,3.4395479084862464,1.3809477605782672,39.953536932125196,0.2,0.1,0.0,0.0,Li-ion,2020-06-26
B0005,179,3.436929171751373,1.4722853766686859,37.49934413206494,0.2,0.1,0.0,0.0,Li-ion,2020-06-27
B0005,180,3.4295788437733608,1.4504427375514442,40.35923368550676,0.2,0.1,0.0,0.0,Li-ion,2020-06-28
B0005,181,3.3988996040364974,1.4889235274330814,39.133615468695815,0.2,0.1,0.0,0.0,Li-ion,2020-06-29
B0005,182,3.477967679135536,1.3669345908797959,39.55234988520297,0.2,0.1,0.0,0.0,Li-ion,2020-06-30
B0005,183,3.438985117559221,1.5443368252226297,36.98246650792998,0.2,0.1,0.0,0.0,Li-ion,2020-07-01
B0005,184,3.3760277095774214,1.3943445728232247,35.442128293331336,0.2,0.1,0.0,0.0,Li-ion,2020-07-02
B0005,185,3.440902206869553,1.6140815575533793,40.269183328343445,0.2,0.1,0.0,0.0,Li-ion,2020-07-03
B0005,186,3.4431730044474875,1.4855648201885057,38.918387018811764,0.2,0.1,0.0,0.0,Li-ion,2020-07-04
B0005,187,3.431495514209903,1.4513625039477016,37.86768248944677,0.2,0.1,0.0,0.0,Li-ion,2020-07-05
B0005,188,3.4050230890015105,1.1882328374710711,33.4641953534489,0.2,0.1,0.0,0.0,Li-ion,2020-07-06
B0005,189,3.3935261179072196,1.5544207560285392,37.335378745414985,0.2,0.1,0.0,0.0,Li-ion,2020-07-07
B0005,190,3.434565165395905,1.3409318744076935,37.82367052669326,0.2,0.1,0.0,0.0,Li-ion,2020-07-08
B0005,191,3.4094499417674538,1.579119719401877,37.24025622223871,0.2,0.1,0.0,0.0,Li-ion,2020-07-09
B0005,192,3.430216678830435,1.459070712545562,37.283467969081954,0.2,0.1,0.0,0.0,Li-ion,2020-07-10
B0005,193,3.4347173494995973,1.5334423038148939,40.09882513247642,0.2,0.1,0.0,0.0,Li-ion,2020-07-11
B0005,194,3.438515628203273,1.3767348425706412,36.49606660133212,0.2,0.1,0.0,0.0,Li-ion,2020-07-12
B0005,195,3.4329149509482133,1.4125662318683117,42.45769123221063,0.2,0.1,0.0,0.0,Li-ion,2020-07-13
B0005,196,3.4186967113335758,1.5645512501866166,38.16100762178109,0.2,0.1,0.0,0.0,Li-ion,2020-07-14
