Actual_SOH,Predicted_SOH,Actual_RUL,Predicted_RUL,Actual_RUL_Cycles,Predicted_RUL_Cycles
0.4004004004004005,0.3889836,0.40040040040040037,0.3959087,0.40040040040040037,0.40283108
0.5138471805138471,0.5064221,0.3083083083083083,0.3070638,0.3083083083083083,0.30479288
0.513013013013013,0.5159864,0.41041041041041043,0.42703313,0.41041041041041043,0.4144252
0.6126126126126127,0.6481681,0.6126126126126126,0.61421144,0.6126126126126126,0.62155294
0.8158158158158159,0.80382943,0.8158158158158159,0.68994796,0.8158158158158159,0.6961846
0.4116616616616617,0.4173773,0.32932932932932935,0.37748143,0.32932932932932935,0.37167898
0.7607607607607608,0.79804426,0.7607607607607607,0.8450588,0.7607607607607607,0.85065156
0.973973973973974,0.9277907,0.973973973973974,1.028652,0.973973973973974,1.0284212
0.3278278278278279,0.30265963,0.26226226226226224,0.26975113,0.26226226226226224,0.27526015
0.0012512512512512248,0.08920938,0.001001001001001001,0.04921179,0.001001001001001001,0.048018135
0.8391850497113656,0.8071363,0.22322322322322322,0.17814438,0.22322322322322322,0.17841697
0.9622122122122123,0.94351393,0.7697697697697697,0.78621274,0.7697697697697697,0.78730536
0.6823490156823491,0.6617029,0.4094094094094094,0.39956754,0.4094094094094094,0.3947066
0.632211158526948,0.7032187,0.16816816816816815,0.26319942,0.16816816816816815,0.2525792
0.14014014014014017,0.1433381,0.14014014014014015,0.1172376,0.14014014014014015,0.12726936
0.10913168807905653,0.19328684,0.029029029029029027,0.049577717,0.029029029029029027,0.051003054
0.7707707707707708,0.7740337,0.7707707707707707,0.740126,0.7707707707707707,0.746475
0.45045045045045046,0.43084207,0.36036036036036034,0.35724992,0.36036036036036034,0.35344967
0.5855855855855856,0.5679385,0.5855855855855856,0.53943545,0.5855855855855856,0.5337909
0.96996996996997,0.93009186,0.96996996996997,1.1336467,0.96996996996997,1.1166227
0.28728728728728736,0.21478489,0.2872872872872873,0.23064429,0.2872872872872873,0.23170936
0.3553553553553554,0.32329926,0.2132132132132132,0.22396035,0.2132132132132132,0.22293162
0.39739739739739743,0.33185753,0.3973973973973974,0.34790343,0.3973973973973974,0.3472344
0.609632188579557,0.6106614,0.16216216216216217,0.1925135,0.16216216216216217,0.18349203
0.699948068369121,0.7107796,0.18618618618618618,0.17706959,0.18618618618618618,0.17912298
0.6811322600796286,0.69077456,0.18118118118118118,0.17518383,0.18118118118118118,0.17150234
0.026276276276276274,0.09940513,0.02102102102102102,0.07290666,0.02102102102102102,0.07121189
0.026693360026693314,0.13561203,0.016016016016016016,0.05117256,0.016016016016016016,0.057288334
0.28223712434238746,0.27743903,0.07507507507507508,0.10167153,0.07507507507507508,0.09967435
0.18815808289492506,0.273647,0.050050050050050046,0.0594442,0.050050050050050046,0.073279515
0.2052052052052052,0.17127037,0.12312312312312312,0.13079059,0.12312312312312312,0.1279568
0.8746246246246248,0.8830977,0.6996996996996997,0.70017505,0.6996996996996997,0.70347196
0.654790128474339,0.6416123,0.17417417417417416,0.19199449,0.17417417417417416,0.18261597
0.6435006435006435,0.6196999,0.17117117117117117,0.16346867,0.17117117117117117,0.15563789
0.90315879789564,0.9040319,0.24024024024024024,0.34911585,0.24024024024024024,0.35133412
0.5615615615615616,0.56702673,0.5615615615615616,0.5477108,0.5615615615615616,0.5444557
0.8090797564481776,0.71622026,0.21521521521521522,0.08736673,0.21521521521521522,0.09429169
0.19394394394394393,0.19074373,0.15515515515515516,0.1685987,0.15515515515515516,0.17012827
0.982982982982983,0.91977066,0.9829829829829829,0.9100795,0.9829829829829829,0.9168513
0.09407904144746253,0.18238878,0.025025025025025023,0.043161012,0.025025025025025023,0.042935416
0.571821821821822,0.56674457,0.4574574574574575,0.44196826,0.4574574574574575,0.43504587
0.23331602278970706,0.2491731,0.062062062062062065,0.07111584,0.062062062062062065,0.06874875
0.8470970970970971,0.86043847,0.6776776776776777,0.6857083,0.6776776776776777,0.6906403
0.5456584403952826,0.53769016,0.14514514514514515,0.14774053,0.14514514514514515,0.14199625
0.549421602053181,0.56824183,0.14614614614614616,0.1699218,0.14614614614614616,0.16780329
0.6089422756089424,0.6124042,0.36536536536536535,0.37596428,0.36536536536536535,0.36568758
0.18918918918918914,0.17014521,0.1891891891891892,0.2164251,0.1891891891891892,0.2124244
0.6343843843843845,0.6375128,0.5075075075075075,0.5016688,0.5075075075075075,0.5005811
0.284034034034034,0.24627112,0.2272272272272272,0.21091034,0.2272272272272272,0.21357
0.8617640196587566,0.85349405,0.22922922922922923,0.23157449,0.22922922922922923,0.23573107
0.6431431431431432,0.6697322,0.5145145145145145,0.5691302,0.5145145145145145,0.57038254
0.40340340340340347,0.4053198,0.4034034034034034,0.4305719,0.4034034034034034,0.43149838
0.816816816816817,0.8200504,0.8168168168168168,0.8088072,0.8168168168168168,0.8140077
0.6171585118953541,0.64052904,0.16416416416416416,0.1813839,0.16416416416416416,0.17898305
0.20770770770770774,0.20036548,0.16616616616616617,0.1871771,0.16616616616616617,0.1893483
0.6906906906906907,0.68239856,0.4144144144144144,0.42902815,0.4144144144144144,0.42213508
0.16016016016016021,0.1830259,0.16016016016016016,0.22954606,0.16016016016016016,0.2349599
0.6660796134480346,0.694078,0.17717717717717718,0.18618114,0.17717717717717718,0.18394808
0.5342842842842843,0.53634226,0.4274274274274274,0.42649433,0.4274274274274274,0.41980392
0.8058058058058059,0.80650234,0.8058058058058059,0.74732405,0.8058058058058059,0.7561314
0.44544544544544545,0.43351132,0.44544544544544545,0.44066203,0.44544544544544545,0.44141954
0.4354354354354355,0.444148,0.43543543543543545,0.48798168,0.43543543543543545,0.48792335
0.7907907907907908,0.80489516,0.6326326326326326,0.6268139,0.6326326326326326,0.6330825
0.17017017017017022,0.12271054,0.17017017017017017,0.108612165,0.17017017017017017,0.10343087
0.24691358024691365,0.1689014,0.14814814814814814,0.13410063,0.14814814814814814,0.13118856
0.9659659659659661,0.9116885,0.5795795795795796,0.35237923,0.5795795795795796,0.35834527
0.6416416416416417,0.6786102,0.6416416416416416,0.6587901,0.6416416416416416,0.6693863
0.35373719584245905,0.28464833,0.0940940940940941,0.1168984,0.0940940940940941,0.10110022
0.3953953953953954,0.38780457,0.3163163163163163,0.33755764,0.3163163163163163,0.33349583
0.24774774774774783,0.20506155,0.1981981981981982,0.1932876,0.1981981981981982,0.19267406
0.09509509509509508,0.15301314,0.057057057057057055,0.08073379,0.057057057057057055,0.08307011
0.5380380380380381,0.5552131,0.43043043043043044,0.4655444,0.43043043043043044,0.4596554
0.4692192192192193,0.47155023,0.37537537537537535,0.39130044,0.37537537537537535,0.38516542
0.7017017017017019,0.72866404,0.7017017017017017,0.7245942,0.7017017017017017,0.7319132
0.052684263210579056,0.23390108,0.014014014014014014,0.06995562,0.014014014014014014,0.07899754
0.2052052052052052,0.1902145,0.20520520520520522,0.21711542,0.20520520520520522,0.22001547
0.19519519519519515,0.15200886,0.11711711711711711,0.12383644,0.11711711711711711,0.11819072
0.5155531471320945,0.4870255,0.13713713713713713,0.1810358,0.13713713713713713,0.17852983
0.7207207207207208,0.73112345,0.7207207207207207,0.69995725,0.7207207207207207,0.71001846
0.6746746746746747,0.6805538,0.6746746746746747,0.636604,0.6746746746746747,0.6450362
0.8580008580008581,0.8659611,0.22822822822822822,0.27648845,0.22822822822822822,0.28307557
0.9972378393431026,0.9384369,0.2652652652652653,0.42726976,0.2652652652652653,0.42916268
0.2812812812812813,0.21868628,0.28128128128128127,0.26336783,0.28128128128128127,0.26167652
0.8892225558892226,0.8811475,0.5335335335335335,0.46920168,0.5335335335335335,0.4704305
0.286000286000286,0.28202114,0.07607607607607608,0.10301484,0.07607607607607608,0.09802671
0.2122122122122122,0.21223387,0.2122122122122122,0.273143,0.2122122122122122,0.2767525
0.9199199199199201,0.897847,0.91991991991992,0.91700715,0.91991991991992,0.9202888
0.39889513573724106,0.33074433,0.1061061061061061,0.1259028,0.1061061061061061,0.11414621
0.436526752316226,0.38929757,0.11611611611611611,0.12835422,0.11611611611611611,0.12619364
0.906906906906907,0.8454337,0.9069069069069069,0.6577142,0.9069069069069069,0.6671334
0.023023023023023045,0.072656885,0.023023023023023025,-0.0061446093,0.023023023023023025,-0.03045368
0.18118118118118123,0.18160443,0.18118118118118118,0.214667,0.18118118118118118,0.22104439
0.5306057937636885,0.5286406,0.14114114114114115,0.15950528,0.14114114114114115,0.15143344
0.0016683350016683737,0.10328836,0.001001001001001001,0.0014732368,0.001001001001001001,0.0038948301
0.8078078078078078,0.81011444,0.8078078078078078,0.7802768,0.8078078078078078,0.78546095
0.7294794794794796,0.7119677,0.5835835835835835,0.5570862,0.5835835835835835,0.55781466
0.8558558558558559,0.86052513,0.5135135135135135,0.5029965,0.5135135135135135,0.50668424
0.45545545545545546,0.383139,0.45545545545545546,0.40243378,0.45545545545545546,0.39801463
0.3198687409213725,0.3177269,0.08508508508508508,0.09652206,0.08508508508508508,0.09820682
0.8441775108441775,0.82462555,0.5065065065065065,0.44405836,0.5065065065065065,0.44068873
0.00500500500500501,0.12022743,0.003003003003003003,0.045388956,0.003003003003003003,0.049902655
0.34534534534534533,0.30332178,0.34534534534534533,0.33866978,0.34534534534534533,0.33835372
0.24399399399399405,0.2236979,0.19519519519519518,0.19186509,0.19519519519519518,0.19581486
0.39289289289289286,0.36187938,0.31431431431431434,0.2886636,0.31431431431431434,0.29222584
0.5575575575575575,0.5386472,0.5575575575575575,0.52541363,0.5575575575575575,0.523
0.8408408408408409,0.8763657,0.6726726726726726,0.7333714,0.6726726726726726,0.73541963
0.08174841508174842,0.13565782,0.04904904904904905,0.055938262,0.04904904904904905,0.059833407
0.8993956362377417,0.9041111,0.23923923923923923,0.33960474,0.23923923923923923,0.3460018
0.38288288288288286,0.37242308,0.3063063063063063,0.3374044,0.3063063063063063,0.33584547
0.6339673006339673,0.6210928,0.38038038038038036,0.37658787,0.38038038038038036,0.36689627
0.6193693693693695,0.6438148,0.4954954954954955,0.54023165,0.4954954954954955,0.54184
0.7995495495495496,0.8307438,0.6396396396396397,0.6539069,0.6396396396396397,0.66273844
0.36703370036703376,0.3181883,0.22022022022022023,0.22772203,0.22022022022022023,0.2292057
0.3783783783783784,0.32374808,0.3783783783783784,0.34958422,0.3783783783783784,0.346473
0.5895895895895896,0.51679087,0.5895895895895896,0.48875037,0.5895895895895896,0.47814447
0.1521521521521522,0.15358767,0.15215215215215216,0.12432462,0.15215215215215216,0.13360783
0.24460550776340254,0.23371829,0.06506506506506507,0.08220562,0.06506506506506507,0.0718997
0.38384248910564706,0.30417988,0.1021021021021021,0.115555674,0.1021021021021021,0.1008789
0.3063063063063064,0.29868296,0.3063063063063063,0.34347385,0.3063063063063063,0.3438639
0.3253253253253253,0.3149228,0.2602602602602603,0.2919074,0.2602602602602603,0.29259032
0.2327327327327328,0.18505917,0.18618618618618618,0.15413277,0.18618618618618618,0.152648
0.5607110870268766,0.57103986,0.14914914914914915,0.16515999,0.14914914914914915,0.16181067
0.5215215215215215,0.5195558,0.5215215215215215,0.51710343,0.5215215215215215,0.51658577
0.07526323315797,0.18523473,0.02002002002002002,0.039367553,0.02002002002002002,0.043774113
0.5080268238162976,0.44690132,0.13513513513513514,0.13310732,0.13513513513513514,0.13762473
0.5755755755755756,0.5832132,0.46046046046046046,0.46081,0.46046046046046046,0.45959628
0.18852185518852188,0.18507114,0.11311311311311312,0.15330441,0.11311311311311312,0.1477477
0.7107107107107108,0.7241626,0.7107107107107107,0.69498694,0.7107107107107107,0.7045317
0.6973640306973641,0.709496,0.4184184184184184,0.48475236,0.4184184184184184,0.48220015
0.4771438104771439,0.48246112,0.2862862862862863,0.29085353,0.2862862862862863,0.28729224
0.38788788788788786,0.35653633,0.3103103103103103,0.2775274,0.3103103103103103,0.27989292
0.21450021450021453,0.27541402,0.057057057057057055,0.07473442,0.057057057057057055,0.08343308
0.07507507507507503,0.10473594,0.06006006006006006,0.049674485,0.06006006006006006,0.046269193
0.8258258258258259,0.8373777,0.8258258258258259,0.8836173,0.8258258258258259,0.882329
0.9370272528167266,0.87189144,0.24924924924924924,0.18678904,0.24924924924924924,0.19068307
0.12812812812812815,0.15093172,0.12812812812812813,0.13935511,0.12812812812812813,0.15031949
0.9759759759759761,0.91833365,0.5855855855855856,0.34981653,0.5855855855855856,0.357383
0.5638972305638973,0.58784145,0.3383383383383383,0.38286012,0.3383383383383383,0.37892646
0.29352660931608304,0.26581046,0.07807807807807808,0.09301655,0.07807807807807808,0.08430225
0.6906906906906907,0.72313297,0.6906906906906907,0.7265246,0.6906906906906907,0.73800915
0.8038038038038038,0.7986436,0.8038038038038038,0.747797,0.8038038038038038,0.7510814
0.026342131605289473,0.20070532,0.007007007007007007,0.049957674,0.007007007007007007,0.05984304
0.897897897897898,0.8777192,0.8978978978978979,0.8862225,0.8978978978978979,0.8856064
0.5005005005005005,0.435068,0.13313313313313313,0.1339748,0.13313313313313313,0.13511452
0.7617617617617618,0.7397871,0.7617617617617618,0.6604897,0.7617617617617618,0.6666113
0.436526752316226,0.4180355,0.11611611611611611,0.14213185,0.11611611611611611,0.14280133
0.5839172505839172,0.6094326,0.35035035035035034,0.39968455,0.35035035035035034,0.3937024
0.24324324324324326,0.23816875,0.24324324324324323,0.31119317,0.24324324324324323,0.3106531
0.17310543626333105,0.22191642,0.04604604604604605,0.060481165,0.04604604604604605,0.059991866
0.6961849067112226,0.6832483,0.18518518518518517,0.1613575,0.18518518518518517,0.15610774
0.05705705705705711,0.1386491,0.057057057057057055,0.14869699,0.057057057057057055,0.1615578
0.6831831831831833,0.6773194,0.5465465465465466,0.56230843,0.5465465465465466,0.56059366
0.7087087087087087,0.7140294,0.7087087087087087,0.6913383,0.7087087087087087,0.7013117
0.8283283283283284,0.8339541,0.6626626626626626,0.6237451,0.6626626626626626,0.6308572
0.7639218165533956,0.78566265,0.2032032032032032,0.19719972,0.2032032032032032,0.1978446
0.7390724057390724,0.7045117,0.44344344344344344,0.42264405,0.44344344344344344,0.42368358
0.19719719719719717,0.19873591,0.1971971971971972,0.22518663,0.1971971971971972,0.22830012
0.955955955955956,0.9061284,0.955955955955956,0.81905615,0.955955955955956,0.8310812
0.7073740407073741,0.725273,0.4244244244244244,0.4999281,0.4244244244244244,0.5000717
0.4371037704371038,0.40577292,0.26226226226226224,0.27066156,0.26226226226226224,0.26960683
0.9239239239239241,0.89419556,0.9239239239239239,0.87472415,0.9239239239239239,0.8769708
0.5605605605605607,0.52307665,0.5605605605605606,0.5126239,0.5605605605605606,0.50693697
0.24274274274274282,0.20796894,0.1941941941941942,0.1833498,0.1941941941941942,0.18339151
0.10913168807905653,0.27067116,0.029029029029029027,0.079389945,0.029029029029029027,0.09014698
0.7044544544544545,0.6987748,0.5635635635635635,0.5904308,0.5635635635635635,0.59125674
0.6381381381381381,0.6393449,0.5105105105105106,0.52197397,0.5105105105105106,0.51496744
0.9144482828693357,0.90760154,0.24324324324324323,0.3469503,0.24324324324324323,0.35649997
0.19894894894894896,0.16493991,0.15915915915915915,0.14573774,0.15915915915915915,0.14203343
0.7427427427427428,0.74941754,0.7427427427427428,0.7204787,0.7427427427427428,0.72875786
0.04504504504504509,0.11539267,0.036036036036036036,0.0895405,0.036036036036036036,0.083132096
0.8338338338338339,0.8231484,0.8338338338338338,0.7554194,0.8338338338338338,0.7636002
0.49849849849849853,0.49133375,0.4984984984984985,0.49720806,0.4984984984984985,0.4974734
0.060210586526376,0.17253038,0.016016016016016016,0.036765587,0.016016016016016016,0.038963914
0.7007007007007007,0.75943255,0.7007007007007007,0.8018724,0.7007007007007007,0.81627536
0.19219219219219216,0.18748605,0.1921921921921922,0.23333932,0.1921921921921922,0.23163965
0.06706706706706703,0.119246356,0.06706706706706707,0.09431946,0.06706706706706707,0.10651676
0.8533533533533535,0.8702019,0.6826826826826827,0.66442263,0.6826826826826827,0.6599356
0.5672339005672339,0.5709059,0.34034034034034033,0.35176346,0.34034034034034033,0.3479895
0.1591591591591592,0.15918033,0.15915915915915915,0.18186164,0.15915915915915915,0.18908
0.4154154154154155,0.40093657,0.24924924924924924,0.26829377,0.24924924924924924,0.26555055
0.8053165947902791,0.7854434,0.21421421421421422,0.15156516,0.21421421421421422,0.15537664
0.9459459459459459,0.9113184,0.5675675675675675,0.41210568,0.5675675675675675,0.41759124
0.9558430611062191,0.92063826,0.25425425425425424,0.3479603,0.25425425425425424,0.350245
0.7977902714744821,0.8827927,0.2122122122122122,0.40924448,0.2122122122122122,0.41884768
0.19019019019019015,0.18069637,0.19019019019019018,0.18323262,0.19019019019019018,0.19016853
0.05880880880880878,0.11020758,0.04704704704704705,0.076715544,0.04704704704704705,0.07069485
0.34234234234234234,0.3260328,0.34234234234234234,0.3689609,0.34234234234234234,0.36883312
0.45670670670670677,0.4420532,0.36536536536536535,0.36048293,0.36536536536536535,0.35561594
0.037631616578985054,0.18856545,0.01001001001001001,0.03157765,0.01001001001001001,0.034281626
0.2182182182182182,0.16494583,0.2182182182182182,0.17866416,0.2182182182182182,0.17756209
0.8053165947902791,0.77406436,0.21421421421421422,0.15651564,0.21421421421421422,0.15601501
0.4087420754087421,0.37310976,0.24524524524524524,0.24837695,0.24524524524524524,0.25000626
0.7597597597597598,0.7697503,0.7597597597597597,0.7658943,0.7597597597597597,0.77072144
0.26342131605289504,0.26124004,0.07007007007007007,0.096728444,0.07007007007007007,0.09144447
0.7870370370370371,0.7903641,0.6296296296296297,0.6462789,0.6296296296296297,0.65378976
0.2142142142142142,0.1784733,0.21421421421421422,0.217962,0.21421421421421422,0.22154132
0.4929741771847035,0.49734092,0.13113113113113112,0.1515354,0.13113113113113112,0.14600442
0.462962962962963,0.46399695,0.37037037037037035,0.39259937,0.37037037037037035,0.38791686
0.7375796849481061,0.7323022,0.1961961961961962,0.18163505,0.1961961961961962,0.17593633
0.10160536476325947,0.16973683,0.02702702702702703,0.07193744,0.02702702702702703,0.05546567
0.6756756756756758,0.6787332,0.40540540540540543,0.44537336,0.40540540540540543,0.4440905
0.847847847847848,0.8537668,0.8478478478478478,0.8559797,0.8478478478478478,0.8596282
0.4424424424424424,0.41902998,0.44244244244244246,0.45486566,0.44244244244244246,0.45378998
0.4104104104104105,0.4371122,0.24624624624624625,0.29209414,0.24624624624624625,0.2902528
0.059059059059059116,0.08763216,0.05905905905905906,0.04525167,0.05905905905905906,0.037856027
0.18818818818818814,0.18252121,0.1881881881881882,0.2018636,0.1881881881881882,0.2045542
0.7437437437437439,0.7535295,0.7437437437437437,0.72495806,0.7437437437437437,0.72960055
0.49349349349349353,0.42758715,0.4934934934934935,0.42910165,0.4934934934934935,0.42941853
0.654790128474339,0.61645716,0.17417417417417416,0.14712773,0.17417417417417416,0.13986856
0.0500500500500501,0.12781976,0.050050050050050046,0.10758242,0.050050050050050046,0.12568788
0.090315879789564,0.20989579,0.024024024024024024,0.045616258,0.024024024024024024,0.05595763
0.22955286113180853,0.253646,0.06106106106106106,0.07916549,0.06106106106106106,0.07894998
0.5768268268268268,0.60806996,0.46146146146146144,0.5199256,0.46146146146146144,0.5214511
0.8933933933933934,0.9010143,0.7147147147147147,0.6718855,0.7147147147147147,0.66382253
0.8218218218218218,0.8255159,0.8218218218218218,0.79621017,0.8218218218218218,0.7961112
0.20697389118441747,0.26460496,0.055055055055055056,0.06943366,0.055055055055055056,0.076535955
0.6846846846846847,0.72924,0.6846846846846847,0.73615664,0.6846846846846847,0.74334216
0.5142642642642642,0.53328735,0.4114114114114114,0.44424438,0.4114114114114114,0.44136482
0.22202653781601148,0.30384237,0.05905905905905906,0.07893005,0.05905905905905906,0.092302725
0.8983983983983984,0.9122053,0.7187187187187187,0.7582093,0.7187187187187187,0.75903726
0.26718447771079346,0.26461527,0.07107107107107107,0.100439146,0.07107107107107107,0.09498359
0.44844844844844844,0.3587071,0.44844844844844844,0.37573868,0.44844844844844844,0.3695905
0.12637637637637636,0.13416916,0.1011011011011011,0.086112425,0.1011011011011011,0.08700554
0.9859859859859861,0.9200847,0.985985985985986,0.821246,0.985985985985986,0.8298148
0.38938938938938944,0.3762451,0.3893893893893894,0.40724376,0.3893893893893894,0.40656456
0.826826826826827,0.8134316,0.8268268268268268,0.74519664,0.8268268268268268,0.750373
0.9184184184184185,0.9183137,0.7347347347347347,0.7285012,0.7347347347347347,0.72667456
0.19192124455282347,0.26320013,0.05105105105105105,0.072171085,0.05105105105105105,0.08153028
0.5080080080080082,0.50499135,0.4064064064064064,0.4361611,0.4064064064064064,0.42633212
